Rk,Player,From,To,No of Season,Tm,Lg,G,GS,Tgt,Rec,Yds,Y/R,TD,Y/G,Ctch%,Y/Tgt
1024,Taylor Price,2010,2012,3,TOT,NFL,6,0,8,5,80,16,0,13.3,62.50%,10
1025,Freddie Scott,1996,1998,3,TOT,NFL,13,0,10,7,80,11.43,0,6.2,70.00%,8
1026,John Stone,2003,2004,2,RAI,NFL,5,0,5,3,80,26.67,0,16,60.00%,16
1027,Ryan Whalen,2011,2013,3,CIN,NFL,17,0,17,11,80,7.27,0,4.7,64.70%,4.71
1028,Mardy Gilyard,2010,2012,3,TOT,NFL,19,2,22,8,78,9.75,0,4.1,36.40%,3.55
1029,Troy Kyles,1990,1990,1,NYG,NFL,9,0,,4,77,19.25,0,8.6,,
1030,Jaydon Mickens,2017,2018,2,JAX,NFL,16,0,11,6,77,12.83,2,4.8,54.50%,7
1031,Jonathan Smith,2004,2006,3,TOT,NFL,18,1,13,8,77,9.63,1,4.3,61.50%,5.92
1032,Jahine Arnold,1996,1999,4,TOT,NFL,13,0,21,6,76,12.67,0,5.8,28.60%,3.62
1033,Chris Brantley,1994,1996,3,TOT,NFL,25,0,19,9,76,8.44,1,3,47.40%,4
1034,Robert Claiborne,1992,1993,2,TOT,NFL,14,0,14,6,76,12.67,0,5.4,42.90%,5.43
1035,Russell Gage,2018,2019,2,ATL,NFL,19,0,13,7,76,10.86,0,4,53.80%,5.85
1036,Marcus Nash,1998,1999,2,TOT,NFL,11,1,8,4,76,19,0,6.9,50.00%,9.5
1037,Quan Bray,2015,2017,3,CLT,NFL,24,0,8,6,75,12.5,0,3.1,75.00%,9.38
1038,Josh Malone,2017,2018,2,CIN,NFL,20,7,22,7,75,10.71,1,3.8,31.80%,3.41
1039,Wendall Williams,2016,2016,1,HTX,NFL,3,0,7,4,75,18.75,0,25,57.10%,10.71
1040,Thabiti Davis,2000,2001,2,NYG,NFL,29,0,13,5,74,14.8,0,2.6,38.50%,5.69
1041,Weegie Thompson,1989,1989,1,PIT,NFL,16,0,,4,74,18.5,0,4.6,,
1042,Joe Webb,2010,2018,9,TOT,NFL,102,4,25,10,74,7.4,0,0.7,40.00%,2.96
1043,Brice Hunter,1997,1998,2,TAM,NFL,13,0,10,4,73,18.25,1,5.6,40.00%,7.3
1044,Jamar Newsome,2011,2012,2,TOT,NFL,8,2,17,5,73,14.6,0,9.1,29.40%,4.29
1045,Dana Brinson,1989,1989,1,SDG,NFL,10,0,,12,71,5.92,0,7.1,,
1046,Quan Cosby,2009,2012,4,TOT,NFL,44,0,8,6,71,11.83,0,1.6,75.00%,8.88
1047,Amara Darboh,2017,2017,1,SEA,NFL,16,0,13,8,71,8.88,0,4.4,61.50%,5.46
1048,Marcus Easley,2012,2015,4,BUF,NFL,42,0,8,3,71,23.67,1,1.7,37.50%,8.88
1049,Frank Murphy,2000,2004,5,TOT,NFL,20,0,17,8,71,8.88,1,3.6,47.10%,4.18
1050,Nate Hughes,2009,2009,1,JAX,NFL,8,0,12,5,70,14,1,8.8,41.70%,5.83
1051,Craphonso Thorpe,2007,2007,1,CLT,NFL,5,0,20,12,70,5.83,1,14,60.00%,3.5
1052,Clarence Coleman,2003,2003,1,BUF,NFL,14,0,17,8,69,8.63,0,4.9,47.10%,4.06
1053,Chris Davis,2007,2008,2,OTI,NFL,17,0,12,7,69,9.86,0,4.1,58.30%,5.75
1054,Terry Guess,1996,1996,1,NOR,NFL,3,2,7,2,69,34.5,1,23,28.60%,9.86
1055,Limas Sweed,2008,2009,2,PIT,NFL,20,0,15,7,69,9.86,0,3.5,46.70%,4.6
1056,Naz Worthen,1989,1990,2,KAN,NFL,19,1,,5,69,13.8,0,3.6,,
1057,Milton Wynn,2001,2002,2,TOT,NFL,4,0,7,4,69,17.25,0,17.3,57.10%,9.86
1058,Erik Affholter,1991,1991,1,GNB,NFL,4,0,,7,68,9.71,0,17,,
1059,Eric Page,2013,2014,2,TAM,NFL,16,1,9,4,68,17,0,4.3,44.40%,7.56
1060,David Reed,2010,2013,4,TOT,NFL,36,0,12,6,68,11.33,0,1.9,50.00%,5.67
1061,Reggie Barrett,1991,1992,2,DET,NFL,10,6,8,4,67,16.75,1,6.7,,
1062,Jimmy Redmond,2002,2003,2,JAX,NFL,26,0,7,3,67,22.33,0,2.6,42.90%,9.57
1063,Kwame Cavil,2000,2000,1,BUF,NFL,16,0,8,4,66,16.5,0,4.1,50.00%,8.25
1064,Kamil Loud,1998,1999,2,BUF,NFL,12,0,11,6,66,11,0,5.5,54.50%,6
1065,Reggie Brown,1993,1994,2,OTI,NFL,8,0,15,6,64,10.67,0,8,40.00%,4.27
1066,Lucky Whitehead,2015,2016,2,DAL,NFL,30,2,11,9,64,7.11,0,2.1,81.80%,5.82
1067,Paris Warren,2006,2006,1,TAM,NFL,8,0,7,5,63,12.6,0,7.9,71.40%,9
1068,Parris Campbell,2019,2019,1,CLT,NFL,4,1,13,10,62,6.2,1,15.5,76.90%,4.77
1069,Adam Jennings,2006,2009,4,TOT,NFL,46,2,9,6,62,10.33,1,1.3,66.70%,6.89
1070,Roberto Wallace,2010,2011,2,MIA,NFL,14,0,10,6,62,10.33,0,4.4,60.00%,6.2
1071,Derrick Willies,2018,2018,1,CLE,NFL,5,0,5,3,61,20.33,0,12.2,60.00%,12.2
1072,Richard Buchanan,1993,1994,2,RAM,NFL,8,0,8,5,60,12,0,7.5,62.50%,7.5
1073,Damon Hodge,2000,2000,1,DAL,NFL,8,0,10,4,60,15,0,7.5,40.00%,6
1074,Curtis Jackson,2000,2001,2,NWE,NFL,7,2,14,7,60,8.57,0,8.6,50.00%,4.29
1075,Jakobi Meyers,2019,2019,1,NWE,NFL,3,0,4,3,60,20,0,20,75.00%,15
1076,Shelton Gibson,2017,2018,2,PHI,NFL,20,0,6,3,59,19.67,0,3,50.00%,9.83
1077,Kenny Moore,2009,2010,2,TOT,NFL,14,1,11,6,59,9.83,0,4.2,54.50%,5.36
1078,Robert Herron,2014,2014,1,TAM,NFL,8,0,12,6,58,9.67,1,7.3,50.00%,4.83
1079,Gerald Alphin,1990,1991,2,NOR,NFL,16,0,,4,57,14.25,0,3.6,,
1080,John Ford,1989,1989,1,DET,NFL,7,1,,5,56,11.2,0,8,,
1081,Eric Wright,1991,1992,2,CHI,NFL,13,0,8,5,56,11.2,0,4.3,,
1082,Kendall Newson,2003,2003,1,MIA,NFL,6,0,6,2,55,27.5,0,9.2,33.30%,9.17
1083,Eric Blount,1992,1993,2,CRD,NFL,10,0,10,8,54,6.75,0,5.4,80.00%,5.4
1084,Willie Reid,2006,2007,2,PIT,NFL,7,0,6,4,54,13.5,0,7.7,66.70%,9
1085,Stacy Robinson,1989,1990,2,NYG,NFL,11,0,,6,54,9,0,4.9,,
1086,Demarcus Ayers,2016,2016,1,PIT,NFL,2,1,13,6,53,8.83,1,26.5,46.20%,4.08
1087,Devon Wylie,2012,2014,3,TOT,NFL,8,1,12,6,53,8.83,0,6.6,50.00%,4.42
1088,Talman Gardner,2003,2004,2,NOR,NFL,21,2,16,4,52,13,0,2.5,25.00%,3.25
1089,Stefan Logan,2009,2012,4,TOT,NFL,64,2,10,8,52,6.5,0,0.8,80.00%,5.2
1090,Triandos Luke,2004,2004,1,DEN,NFL,10,0,8,6,52,8.67,0,5.2,75.00%,6.5
1091,Isaiah Stanback,2007,2012,6,TOT,NFL,22,2,11,6,52,8.67,0,2.4,54.50%,4.73
1092,Jeff Sydner,1992,1995,4,TOT,NFL,41,0,7,3,52,17.33,0,1.3,42.90%,7.43
1093,Corey Washington,2014,2014,1,NYG,NFL,14,0,8,5,52,10.4,1,3.7,62.50%,6.5
1094,Terry Anthony,1990,1991,2,TAM,NFL,10,0,,4,51,12.75,0,5.1,,
1095,Yo Murphy,1999,2002,4,TOT,NFL,35,1,14,9,51,5.67,0,1.5,64.30%,3.64
1096,Teddy Williams,2012,2016,5,TOT,NFL,36,0,1,1,51,51,0,1.4,100.00%,51
1097,Fred Coleman,2001,2002,2,NWE,NFL,9,0,4,2,50,25,0,5.6,50.00%,12.5
1098,Reggie Newhouse,2004,2005,2,CRD,NFL,6,1,12,5,50,10,0,8.3,41.70%,4.17
1099,Steve Rhem,1994,1995,2,NOR,NFL,15,0,5,4,50,12.5,0,3.3,80.00%,10
1100,Michael Jennings,2006,2006,1,NYG,NFL,8,0,8,5,49,9.8,0,6.1,62.50%,6.13
1101,Damon Thomas,1994,1995,2,BUF,NFL,17,0,4,3,49,16.33,0,2.9,75.00%,12.25
1102,Miles Boykin,2019,2019,1,RAV,NFL,4,4,8,5,48,9.6,2,12,62.50%,6
1103,Michael Bumpus,2008,2008,1,SEA,NFL,4,1,8,5,48,9.6,1,12,62.50%,6
1104,Tyree Davis,1995,1997,3,TOT,NFL,14,1,4,2,48,24,0,3.4,50.00%,12
1105,Charly Martin,2009,2012,4,TOT,NFL,12,1,8,5,48,9.6,0,4,62.50%,6
1106,Nick Miller,2010,2011,2,TOT,NFL,17,0,5,4,48,12,0,2.8,80.00%,9.6
1107,Geremy Davis,2015,2019,5,TOT,NFL,32,0,8,4,46,11.5,0,1.4,50.00%,5.75
1108,Patrick Edwards,2013,2014,2,DET,NFL,4,2,11,5,46,9.2,0,11.5,45.50%,4.18
1109,Matthew Slater,2008,2019,12,NWE,NFL,161,3,8,1,46,46,0,0.3,12.50%,5.75
1110,Zuriel Smith,2003,2003,1,DAL,NFL,9,0,3,3,46,15.33,0,5.1,100.00%,15.33
1111,LaQuan Williams,2011,2014,4,RAV,NFL,23,0,12,4,46,11.5,0,2,33.30%,3.83
1112,Deon Cain,2019,2019,1,CLT,NFL,4,2,11,3,45,15,0,11.3,27.30%,4.09
1113,Frankie Hammond,2014,2015,2,KAN,NFL,26,3,11,4,45,11.25,0,1.7,36.40%,4.09
1114,Kelvin Harmon,2019,2019,1,WAS,NFL,4,1,4,4,45,11.25,0,11.3,100.00%,11.25
1115,Andy McCullough,1999,1999,1,CRD,NFL,2,0,6,3,45,15,0,22.5,50.00%,7.5
1116,Carl Parker,1989,1989,1,CIN,NFL,3,0,,1,45,45,0,15,,
1117,Ronnie Powell,1999,1999,1,CLE,NFL,14,0,1,1,45,45,0,3.2,100.00%,45
1118,Cliff Russell,2003,2008,6,TOT,NFL,23,1,9,5,45,9,0,2,55.60%,5
1119,Joey Smith,1991,1992,2,NYG,NFL,17,1,9,3,45,15,0,2.6,,
1120,Gunnard Twyner,1997,1997,1,2TM,NFL,4,0,7,4,45,11.25,0,11.3,57.10%,6.43
1121,River Cracraft,2018,2019,2,DEN,NFL,9,0,2,1,44,44,0,4.9,50.00%,22
1122,Jeff Hill,1994,1996,3,CIN,NFL,27,0,15,4,44,11,0,1.6,26.70%,2.93
1123,Damion Willis,2019,2019,1,CIN,NFL,4,2,9,5,44,8.8,0,11,55.60%,4.89
1124,Kevin Smith,2015,2015,1,SEA,NFL,7,1,5,3,43,14.33,0,6.1,60.00%,8.6
1125,Milt Stegall,1992,1994,3,CIN,NFL,21,0,11,4,43,10.75,1,2,36.40%,3.91
1126,Stephen Hobbs,1990,1992,3,WAS,NFL,25,0,,4,42,10.5,1,1.7,,
1127,Donovan Morgan,2005,2005,1,HTX,NFL,3,0,9,4,42,10.5,0,14,44.40%,4.67
1128,Kealoha Pilares,2011,2012,2,CAR,NFL,20,0,4,2,42,21,1,2.1,50.00%,10.5
1129,DeAndrew White,2015,2017,3,TOT,NFL,6,1,9,3,42,14,0,7,33.30%,4.67
1130,Fred Brock,1997,1998,2,CRD,NFL,14,0,9,3,41,13.67,0,2.9,33.30%,4.56
1131,Michael Clark,2017,2017,1,GNB,NFL,2,0,14,4,41,10.25,0,20.5,28.60%,2.93
1132,Toney Clemons,2012,2012,1,JAX,NFL,4,0,11,3,41,13.67,0,10.3,27.30%,3.73
1133,Devale Ellis,2006,2006,1,DET,NFL,9,2,9,4,41,10.25,0,4.6,44.40%,4.56
1134,Mark Jones,2004,2009,6,TOT,NFL,62,0,5,3,41,13.67,0,0.7,60.00%,8.2
1135,John Talley,1990,1991,2,CLE,NFL,17,3,,3,41,13.67,0,2.4,,
1136,Jawill Davis,2018,2018,1,NYG,NFL,7,0,8,4,40,10,0,5.7,50.00%,5
1137,Brandon James,2010,2010,1,CLT,NFL,3,0,11,6,40,6.67,0,13.3,54.50%,3.64
1138,Mike Adams,1997,1997,1,PIT,NFL,6,0,,1,39,39,0,6.5,,
1139,Bam Childress,2005,2006,2,NWE,NFL,3,0,6,5,39,7.8,0,13,83.30%,6.5
1140,Mark Didio,1992,1992,1,PIT,NFL,2,0,4,3,39,13,0,19.5,75.00%,9.75
1141,Logan Payne,2008,2008,1,SEA,NFL,2,2,4,3,39,13,0,19.5,75.00%,9.75
1142,Darius Reynaud,2008,2013,6,TOT,NFL,48,0,14,6,39,6.5,0,0.8,42.90%,2.79
1143,Jake Soliday,2002,2002,1,CRD,NFL,4,0,8,4,39,9.75,0,9.8,50.00%,4.88
1144,Zola Davis,1999,1999,1,CLE,NFL,6,1,8,2,38,19,0,6.3,25.00%,4.75
1145,Willie Ponder,2003,2006,4,TOT,NFL,38,0,12,8,38,4.75,0,1,66.70%,3.17
1146,Reggie Thornton,1991,1993,3,TOT,NFL,6,0,,1,38,38,0,6.3,,
1147,Taye Biddle,2006,2006,1,CAR,NFL,2,0,5,3,37,12.33,0,18.5,60.00%,7.4
1148,Patrick Rowe,1993,1993,1,CLE,NFL,5,0,10,3,37,12.33,0,7.4,30.00%,3.7
1149,Jalen Tolliver,2018,2018,1,CRD,NFL,3,1,6,3,37,12.33,0,12.3,50.00%,6.17
1150,Ray-Ray McCloud,2018,2019,2,TOT,NFL,14,1,6,5,36,7.2,0,2.6,83.30%,6
1151,Terrence Murphy,2005,2005,1,GNB,NFL,3,0,11,5,36,7.2,0,12,45.50%,3.27
1152,DeMarco Sampson,2011,2011,1,CRD,NFL,12,0,8,3,36,12,0,3,37.50%,4.5
1153,Brandon Banks,2010,2012,3,WAS,NFL,41,0,14,11,35,3.18,0,0.9,78.60%,2.5
1154,Tanner Gentry,2017,2017,1,CHI,NFL,4,3,6,3,35,11.67,0,8.8,50.00%,5.83
1155,Javin Hunter,2002,2002,1,RAV,NFL,12,3,11,5,35,7,0,2.9,45.50%,3.18
1156,Olabisi Johnson,2019,2019,1,MIN,NFL,4,0,4,4,35,8.75,0,8.8,100.00%,8.75
1157,Ryne Robinson,2007,2007,1,CAR,NFL,16,0,8,4,35,8.75,0,2.2,50.00%,4.38
1158,Skyler Green,2006,2008,3,TOT,NFL,11,0,4,3,33,11,0,3,75.00%,8.25
1159,Martin Nance,2006,2006,1,MIN,NFL,1,1,7,4,33,8.25,0,33,57.10%,4.71
1160,Shane Garrett,1991,1991,1,CIN,NFL,4,0,,3,32,10.67,0,8,,
1161,Tony Horne,1998,2000,3,RAM,NFL,39,0,8,4,32,8,2,0.8,50.00%,4
1162,Marko Mitchell,2009,2009,1,WAS,NFL,10,0,7,4,32,8,0,3.2,57.10%,4.57
1163,Travis Wilson,2006,2006,1,CLE,NFL,4,1,6,2,32,16,0,8,33.30%,5.33
1164,Carlton Mitchell,2010,2011,2,CLE,NFL,16,0,5,3,31,10.33,0,1.9,60.00%,6.2
1165,Lamaar Thomas,2013,2013,1,JAX,NFL,2,0,3,2,31,15.5,0,15.5,66.70%,10.33
1166,Brandon London,2008,2008,1,MIA,NFL,14,1,6,3,30,10,0,2.1,50.00%,5
1167,Braxton Berrios,2019,2019,1,NYJ,NFL,3,0,6,2,29,14.5,0,9.7,33.30%,4.83
1168,John Garrett,1989,1989,1,CIN,NFL,1,0,,2,29,14.5,0,29,,
1169,Cedric James,2002,2002,1,MIN,NFL,5,0,2,1,29,29,0,5.8,50.00%,14.5
1170,Troy Johnson,1989,1989,1,DET,NFL,9,2,,2,29,14.5,0,3.2,,
1171,Rod Harris,1989,1991,3,TOT,NFL,38,0,,2,28,14,0,0.7,,
1172,Derrick Faison,1990,1990,1,RAM,NFL,15,0,,3,27,9,1,1.8,,
1173,Marvin Marshall,1996,1996,1,TAM,NFL,5,0,2,2,27,13.5,0,5.4,100.00%,13.5
1174,Steven Sims,2019,2019,1,WAS,NFL,4,0,3,3,27,9,0,6.8,100.00%,9
1175,Kris Adams,2012,2012,1,CLT,NFL,3,0,8,2,26,13,0,8.7,25.00%,3.25
1176,Marcus Knight,2001,2002,2,RAI,NFL,21,2,5,3,26,8.67,0,1.2,60.00%,5.2
1177,Jordan Leslie,2017,2017,1,CLE,NFL,2,0,1,1,26,26,0,13,100.00%,26
1178,Dante Ridgeway,2005,2005,1,NYJ,NFL,8,0,3,2,26,13,0,3.3,66.70%,8.67
1179,Gari Scott,2001,2001,1,PHI,NFL,3,0,4,2,26,13,0,8.7,50.00%,6.5
1180,Pat Batteaux,2001,2001,1,SDG,NFL,5,0,8,3,25,8.33,0,5,37.50%,3.13
1181,Jehu Chesson,2017,2018,2,TOT,NFL,24,1,6,3,25,8.33,0,1,50.00%,4.17
1182,Richard Goodman,2010,2012,3,SDG,NFL,26,0,6,1,25,25,0,1,16.70%,4.17
1183,Greg Primus,1994,1995,2,CHI,NFL,7,1,4,3,25,8.33,0,3.6,75.00%,6.25
1184,Andrew Turzilli,2015,2015,1,OTI,NFL,3,0,2,2,25,12.5,0,8.3,100.00%,12.5
1185,Tyrone Williams,1993,1993,1,DAL,NFL,5,0,4,1,25,25,0,5,25.00%,6.25
1186,Ray Ethridge,1996,1997,2,RAV,NFL,16,1,6,2,24,12,0,1.5,33.30%,4
1187,Sheddrick Wilson,1996,1996,1,OTI,NFL,11,0,3,2,24,12,0,2.2,66.70%,8
1188,Dri Archer,2014,2015,2,PIT,NFL,20,0,10,7,23,3.29,0,1.2,70.00%,2.3
1189,Omar Douglas,1994,1996,3,NYG,NFL,18,1,5,3,23,7.67,0,1.3,60.00%,4.6
1190,Malcolm Johnson,1999,2000,2,TOT,NFL,11,0,17,2,23,11.5,0,2.1,11.80%,1.35
1191,DeAndre Smelter,2016,2016,1,SFO,NFL,2,0,1,1,23,23,0,11.5,100.00%,23
1192,Brandon Zylstra,2018,2018,1,MIN,NFL,16,0,2,1,23,23,0,1.4,50.00%,11.5
1193,Gehrig Dieter,2018,2018,1,KAN,NFL,4,0,3,1,22,22,0,5.5,33.30%,7.33
1194,Steve Hawkins,1994,1994,1,NWE,NFL,7,0,5,2,22,11,0,3.1,40.00%,4.4
1195,Andre Patton,2019,2019,1,SDG,NFL,2,0,4,2,22,11,0,11,50.00%,5.5
1196,Eric Smith,1997,1997,1,CHI,NFL,7,0,6,2,22,11,0,3.1,33.30%,3.67
1197,'Omar Ellison,1995,1996,2,SDG,NFL,12,1,13,4,21,5.25,0,1.8,30.80%,1.62
1198,Bernard Reedy,2014,2017,4,TOT,NFL,11,0,2,2,21,10.5,0,1.9,100.00%,10.5
1199,Derek Moye,2012,2014,3,TOT,NFL,7,0,6,2,20,10,1,2.9,33.30%,3.33
1200,Byron Pringle,2019,2019,1,KAN,NFL,4,0,2,2,20,10,0,5,100.00%,10
1201,Quintin Smith,1990,1990,1,CHI,NFL,4,0,,2,20,10,0,5,,
1202,Robert Tate,1997,2006,10,TOT,NFL,116,29,7,2,20,10,0,0.2,28.60%,2.86
1203,Anthony Allen,1989,1989,1,SDG,NFL,7,0,,2,19,9.5,0,2.7,,
1204,Chris Coleman,2000,2001,2,OTI,NFL,29,0,4,1,19,19,0,0.7,25.00%,4.75
1205,Chris McFoy,2007,2007,1,RAI,NFL,3,0,2,1,19,19,0,6.3,50.00%,9.5
1206,Jimmy Raye,1991,1991,1,RAM,NFL,2,0,,1,19,19,0,9.5,,
1207,Shane Wynn,2016,2016,1,JAX,NFL,5,0,3,1,19,19,0,3.8,33.30%,6.33
1208,Brian Alford,1998,1999,2,NYG,NFL,4,0,11,2,18,9,1,4.5,18.20%,1.64
1209,B.J. Daniels,2014,2015,2,TOT,NFL,8,0,2,2,18,9,0,2.3,100.00%,9
1210,Jeremy Ebert,2012,2013,2,TOT,NFL,5,0,8,3,18,6,0,3.6,37.50%,2.25
1211,Keenan Howry,2003,2005,3,MIN,NFL,23,1,7,3,18,6,0,0.8,42.90%,2.57
1212,Kevin McKenzie,1999,1999,1,MIA,NFL,1,0,3,2,18,9,0,18,66.70%,6
1213,Jojo Natson,2017,2019,3,TOT,NFL,25,0,5,2,18,9,0,0.7,40.00%,3.6
1214,Steve Sanders,2008,2008,1,CLE,NFL,5,0,5,1,18,18,0,3.6,20.00%,3.6
1215,Justin Watson,2018,2019,2,TAM,NFL,16,0,4,2,18,9,0,1.1,50.00%,4.5
1216,Robert Baker,2002,2002,1,MIA,NFL,10,0,4,1,17,17,0,1.7,25.00%,4.25
1217,KhaDarel Hodge,2018,2019,2,TOT,NFL,18,0,3,2,17,8.5,0,0.9,66.70%,5.67
1218,Trindon Holliday,2011,2014,4,TOT,NFL,33,0,2,2,17,8.5,0,0.5,100.00%,8.5
1219,Walter Young,2003,2006,4,TOT,NFL,9,0,6,1,17,17,0,1.9,16.70%,2.83
1220,Ray Alexander,1989,1989,1,DAL,NFL,2,0,,1,16,16,0,8,,
1221,Chris Francies,2006,2007,2,GNB,NFL,8,0,5,2,16,8,0,2,40.00%,3.2
1222,Tyler Murphy,2015,2015,1,PIT,NFL,2,0,1,1,16,16,0,8,100.00%,16
1223,Barry Wagner,1992,1992,1,CHI,NFL,1,0,1,1,16,16,0,16,100.00%,16
1224,Mario Alford,2015,2016,2,TOT,NFL,4,0,1,1,15,15,0,3.8,100.00%,15
1225,Shannon Baker,1994,1994,1,CLT,NFL,4,0,2,2,15,7.5,0,3.8,100.00%,7.5
1226,Gregory Clifton,1993,1993,1,WAS,NFL,2,0,3,2,15,7.5,0,7.5,66.70%,5
1227,Tori Gurley,2013,2013,1,CLE,NFL,3,0,3,1,15,15,0,5,33.30%,5
1228,J'Mon Moore,2018,2018,1,GNB,NFL,12,0,3,2,15,7.5,0,1.3,66.70%,5
1229,JJ Arcega-Whiteside,2019,2019,1,PHI,NFL,4,1,7,2,14,7,0,3.5,28.60%,2
1230,Bobby Brown,2000,2000,1,CLE,NFL,6,0,7,2,14,7,0,2.3,28.60%,2
1231,Keelan Doss,2019,2019,1,RAI,NFL,3,0,1,1,14,14,0,4.7,100.00%,14
1232,Tyler Grisham,2009,2009,1,PIT,NFL,4,0,2,1,14,14,0,3.5,50.00%,7
1233,Darvell Huffman,1991,1991,1,CLT,NFL,3,0,,3,14,4.67,0,4.7,,
1234,Brad Pyatt,2003,2004,2,CLT,NFL,16,0,3,3,14,4.67,0,0.9,100.00%,4.67
1235,Troy Smith,1999,1999,1,PHI,NFL,1,0,1,1,14,14,0,14,100.00%,14
1236,Tim White,2018,2018,1,RAV,NFL,3,0,1,1,14,14,0,4.7,100.00%,14
1237,Chandler Worthy,2015,2015,1,HTX,NFL,3,0,4,3,14,4.67,0,4.7,75.00%,3.5
1238,Shaun Bodiford,2006,2007,2,TOT,NFL,12,0,1,1,13,13,0,1.1,100.00%,13
1239,P.J. Franklin,1999,1999,1,NOR,NFL,3,0,4,2,13,6.5,0,4.3,50.00%,3.25
1240,Barry Johnson,1991,1991,1,DEN,NFL,4,0,,1,13,13,0,3.3,,
1241,Derrell Mitchell,1994,1994,1,NOR,NFL,14,0,2,1,13,13,0,0.9,50.00%,6.5
1242,Darius Powe,2017,2017,1,NYG,NFL,1,1,4,2,13,6.5,0,13,50.00%,3.25
1243,Jerry Reese,1997,1997,1,BUF,NFL,5,0,9,1,13,13,0,2.6,11.10%,1.44
1244,Dominique Thompson,2005,2005,1,RAM,NFL,2,0,2,1,13,13,0,6.5,50.00%,6.5
1245,Jordan White,2012,2012,1,NYJ,NFL,3,0,3,1,13,13,0,4.3,33.30%,4.33
1246,Kevin Cone,2011,2014,4,TOT,NFL,29,0,2,1,12,12,0,0.4,50.00%,6
1247,Shockmain Davis,2000,2000,1,NWE,NFL,12,1,11,2,12,6,0,1,18.20%,1.09
1248,Skye Dawson,2013,2014,2,TOT,NFL,7,0,7,2,12,6,0,1.7,28.60%,1.71
1249,Derrick Lewis,2002,2006,5,TOT,NFL,8,0,2,2,12,6,0,1.5,100.00%,6
1250,Jeff Parker,1992,1992,1,TAM,NFL,3,0,4,1,12,12,0,4,25.00%,3
1251,Kalif Raymond,2016,2017,2,TOT,NFL,12,0,3,1,12,12,0,1,33.30%,4
1252,Robert Davis,2017,2019,3,WAS,NFL,4,1,2,1,11,11,0,2.8,50.00%,5.5
1253,Drew Haddad,2002,2004,3,TOT,NFL,2,0,1,1,11,11,0,5.5,100.00%,11
1254,Jonathan Krause,2015,2015,1,PHI,NFL,2,0,4,2,11,5.5,0,5.5,50.00%,2.75
1255,Emmanuel Arceneaux,2011,2011,1,MIN,NFL,3,0,2,1,10,10,0,3.3,50.00%,5
1256,Victor Bolden,2017,2018,2,TOT,NFL,15,0,4,1,10,10,0,0.7,25.00%,2.5
1257,Terrence Edwards,2003,2003,1,ATL,NFL,6,0,5,1,10,10,0,1.7,20.00%,2
1258,Adrian Madise,2003,2003,1,DEN,NFL,11,0,3,2,10,5,0,0.9,66.70%,3.33
1259,Willie Bouyer,1989,1989,1,SEA,NFL,1,0,,1,9,9,0,9,,
1260,Will Buchanon,2006,2006,1,RAI,NFL,1,0,1,1,9,9,0,9,100.00%,9
1261,Mike Caldwell,1995,1996,2,SFO,NFL,3,0,3,2,9,4.5,0,3,66.70%,3
1262,Ben Edwards,2015,2015,1,NYG,NFL,2,0,2,1,9,9,0,4.5,50.00%,4.5
1263,Dedrick Epps,2010,2012,3,TOT,NFL,6,0,1,1,9,9,0,1.5,100.00%,9
1264,Isaiah Ford,2018,2019,2,MIA,NFL,2,0,4,2,9,4.5,0,4.5,50.00%,2.25
1265,Roy Hall,2007,2008,2,CLT,NFL,7,0,4,1,9,9,0,1.3,25.00%,2.25
1266,Jaymar Johnson,2009,2011,3,TOT,NFL,7,0,1,1,9,9,0,1.3,100.00%,9
1267,Kelvin Kight,2004,2006,3,TOT,NFL,5,1,3,1,9,9,0,1.8,33.30%,3
1268,Quinten Lawrence,2009,2009,1,KAN,NFL,6,1,2,1,9,9,0,1.5,50.00%,4.5
1269,Kez McCorvey,1995,1997,3,DET,NFL,9,0,2,2,9,4.5,0,1,100.00%,4.5
1270,Cam Phillips,2018,2018,1,BUF,NFL,2,0,1,1,9,9,0,4.5,100.00%,9
1271,Tony Washington,2014,2016,3,JAX,NFL,6,0,1,1,9,9,0,1.5,100.00%,9
1272,Ronnie Anderson,1998,1998,1,CRD,NFL,4,0,3,1,8,8,0,2,33.30%,2.67
1273,Ronald Bellamy,2004,2004,1,MIA,NFL,2,0,2,1,8,8,0,4,50.00%,4
1274,LaRon Byrd,2012,2014,3,TOT,NFL,5,0,2,1,8,8,0,1.6,50.00%,4
1275,Atnaf Harris,2002,2002,1,HTX,NFL,1,1,2,1,8,8,0,8,50.00%,4
1276,Keon Hatcher,2018,2018,1,RAI,NFL,3,0,2,1,8,8,0,2.7,50.00%,4
1277,Paul Hubbard,2010,2010,1,BUF,NFL,1,1,3,1,8,8,0,8,33.30%,2.67
1278,Isaac Jones,1999,2000,2,CLT,NFL,2,1,4,1,8,8,0,4,25.00%,2
1279,Darvin Kidsy,2018,2018,1,WAS,NFL,2,0,2,1,8,8,0,4,50.00%,4
1280,Diontae Spencer,2019,2019,1,DEN,NFL,4,0,1,1,8,8,0,2,100.00%,8
1281,Darryl Usher,1989,1989,1,2TM,NFL,13,0,,1,8,8,0,0.6,,
1282,Joe Adams,2012,2012,1,CAR,NFL,9,0,1,1,7,7,0,0.8,100.00%,7
1283,Eddie Drummond,2002,2007,6,TOT,NFL,64,1,13,4,7,1.75,0,0.1,30.80%,0.54
